     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1024,         0,         0,   0.646,pymatching,9df10788fa5245f97b668c94cf58240e15601944d9fb2ca0d91c38e719a4f9f9,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.02}",
      2048,         2,         0,    1.34,pymatching,cc1cb4b9b3cabeb825e8251dd13cc121c9c0a955580d5a7c0343210a6263505b,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.03}",
      2048,         1,         0,    1.27,pymatching,9df10788fa5245f97b668c94cf58240e15601944d9fb2ca0d91c38e719a4f9f9,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.02}",
      2560,         2,         0,    1.71,pymatching,cc1cb4b9b3cabeb825e8251dd13cc121c9c0a955580d5a7c0343210a6263505b,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.03}",
      2048,         1,         0,    1.29,pymatching,9df10788fa5245f97b668c94cf58240e15601944d9fb2ca0d91c38e719a4f9f9,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.02}",
     11776,        25,         0,    8.44,pymatching,9f3d171328849b51868ca8ae4dda67721fc5b0450d2b77f44e8a6b37c7aaa15a,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.04}",
      3072,         5,         0,    2.22,pymatching,cc1cb4b9b3cabeb825e8251dd13cc121c9c0a955580d5a7c0343210a6263505b,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.03}",
      3072,         1,         0,    2.13,pymatching,9df10788fa5245f97b668c94cf58240e15601944d9fb2ca0d91c38e719a4f9f9,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.02}",
      4096,         0,         0,    2.65,pymatching,9df10788fa5245f97b668c94cf58240e15601944d9fb2ca0d91c38e719a4f9f9,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.02}",
      5120,         6,         0,    3.42,pymatching,cc1cb4b9b3cabeb825e8251dd13cc121c9c0a955580d5a7c0343210a6263505b,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.03}",
      5120,         2,         0,    3.29,pymatching,9df10788fa5245f97b668c94cf58240e15601944d9fb2ca0d91c38e719a4f9f9,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.02}",
      6656,         8,         0,    4.51,pymatching,cc1cb4b9b3cabeb825e8251dd13cc121c9c0a955580d5a7c0343210a6263505b,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.03}",
     16384,        43,         0,    11.8,pymatching,9f3d171328849b51868ca8ae4dda67721fc5b0450d2b77f44e8a6b37c7aaa15a,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.04}",
    167424,       330,         0,   120.2,pymatching,9f3d171328849b51868ca8ae4dda67721fc5b0450d2b77f44e8a6b37c7aaa15a,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.04}",
      7168,         6,         0,    4.53,pymatching,9df10788fa5245f97b668c94cf58240e15601944d9fb2ca0d91c38e719a4f9f9,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.02}",
      9216,        12,         0,    6.18,pymatching,cc1cb4b9b3cabeb825e8251dd13cc121c9c0a955580d5a7c0343210a6263505b,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.03}",
     10240,         4,         0,    6.52,pymatching,9df10788fa5245f97b668c94cf58240e15601944d9fb2ca0d91c38e719a4f9f9,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.02}",
     67584,        56,         0,    45.1,pymatching,cc1cb4b9b3cabeb825e8251dd13cc121c9c0a955580d5a7c0343210a6263505b,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.03}",
     72704,        18,         0,    45.5,pymatching,9df10788fa5245f97b668c94cf58240e15601944d9fb2ca0d91c38e719a4f9f9,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.02}",
     12800,        14,         0,    8.68,pymatching,cc1cb4b9b3cabeb825e8251dd13cc121c9c0a955580d5a7c0343210a6263505b,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.03}",
     13312,         6,         0,    8.40,pymatching,9df10788fa5245f97b668c94cf58240e15601944d9fb2ca0d91c38e719a4f9f9,"{""d"":11,""k"":33,""p"":0.001,""p_bell"":0.02}",
